177.34	-0.000
177.56	-0.000
177.78	-0.000
178.00	0.526
178.22	-0.000
178.44	1.426
178.66	0.347
178.89	0.180
179.11	0.020
179.33	-0.006
179.55	-0.058
179.77	0.167
179.99	0.070
180.21	0.216
180.43	0.327
180.65	0.315
180.87	0.186
181.09	0.204
181.31	0.173
181.53	0.143
181.75	0.092
181.97	0.116
182.19	0.113
182.41	0.102
182.63	0.091
182.85	0.124
183.07	0.098
183.30	0.112
183.52	0.136
183.74	0.171
183.96	0.174
184.18	0.200
184.40	0.190
184.62	0.222
184.84	0.225
185.06	0.278
185.28	0.286
185.50	0.267
185.72	0.286
185.94	0.288
186.16	0.293
186.38	0.346
186.60	0.355
186.82	0.403
187.04	0.431
187.26	0.463
187.48	0.519
187.70	0.553
187.92	0.598
188.14	0.624
188.36	0.655
188.58	0.702
188.80	0.706
189.02	0.730
189.24	0.769
189.46	0.754
189.68	0.776
189.90	0.784
190.12	0.821
190.34	0.802
190.56	0.804
190.78	0.817
191.00	0.819
191.22	0.806
191.44	0.842
191.66	0.859
191.88	0.862
192.10	0.864
192.32	0.906
192.54	0.923
192.76	0.955
192.98	0.958
193.20	0.983
193.42	0.990
193.64	1.001
193.86	1.018
194.08	1.032
194.30	1.027
194.52	1.039
194.74	1.032
194.96	1.039
195.18	1.067
195.40	1.081
195.62	1.077
195.84	1.083
196.06	1.103
196.28	1.112
196.50	1.110
196.72	1.119
196.94	1.132
197.16	1.120
197.38	1.118
197.60	1.119
197.82	1.138
198.04	1.109
198.26	1.117
198.48	1.135
198.70	1.143
198.92	1.165
199.13	1.170
199.35	1.180
199.57	1.176
199.79	1.181
200.01	1.189
200.23	1.192
200.45	1.188
200.67	1.171
200.89	1.162
201.11	1.181
201.33	1.185
201.55	1.220
201.77	1.235
201.99	1.271
202.21	1.267
202.43	1.281
202.65	1.289
202.87	1.297
203.09	1.285
203.31	1.294
203.52	1.290
203.74	1.300
203.96	1.298
204.18	1.332
204.40	1.339
204.62	1.368
204.84	1.383
205.06	1.409
205.28	1.435
205.50	1.449
205.72	1.449
205.94	1.463
206.16	1.456
206.38	1.464
206.59	1.475
206.81	1.482
207.03	1.488
207.25	1.474
207.47	1.480
207.69	1.474
207.91	1.465
208.13	1.460
208.35	1.454
208.57	1.456
208.79	1.463
209.01	1.466
209.22	1.483
209.44	1.491
209.66	1.512
209.88	1.518
210.10	1.537
210.32	1.571
210.54	1.568
210.76	1.556
210.98	1.550
211.20	1.550
211.42	1.542
211.63	1.537
211.85	1.535
212.07	1.534
212.29	1.530
212.51	1.555
212.73	1.572
212.95	1.592
213.17	1.593
213.39	1.587
213.60	1.598
213.82	1.601
214.04	1.597
214.26	1.586
214.48	1.566
214.70	1.565
214.92	1.556
215.14	1.546
215.35	1.557
215.57	1.555
215.79	1.557
216.01	1.560
216.23	1.561
216.45	1.559
216.67	1.554
216.89	1.551
217.10	1.546
217.32	1.534
217.54	1.530
217.76	1.523
217.98	1.502
218.20	1.487
218.42	1.473
218.64	1.459
218.85	1.441
219.07	1.430
219.29	1.414
219.51	1.392
219.73	1.385
219.95	1.375
220.17	1.354
220.38	1.336
220.60	1.310
220.82	1.293
221.04	1.271
221.26	1.252
221.48	1.231
221.69	1.204
221.91	1.187
222.13	1.168
222.35	1.145
222.57	1.131
222.79	1.109
223.00	1.090
223.22	1.070
223.44	1.049
223.66	1.028
223.88	1.005
224.10	0.984
224.32	0.965
224.53	0.944
224.75	0.924
224.97	0.902
225.19	0.881
225.41	0.862
225.62	0.845
225.84	0.826
226.06	0.809
226.28	0.793
226.50	0.775
226.72	0.758
226.93	0.742
227.15	0.725
227.37	0.708
227.59	0.689
227.81	0.674
228.02	0.656
228.24	0.639
228.46	0.624
228.68	0.608
228.90	0.593
229.12	0.579
229.33	0.566
229.55	0.552
229.77	0.538
229.99	0.527
230.21	0.516
230.42	0.504
230.64	0.492
230.86	0.481
231.08	0.470
231.30	0.458
231.51	0.449
231.73	0.439
231.95	0.428
232.17	0.419
232.38	0.409
232.60	0.399
232.82	0.389
233.04	0.380
233.26	0.372
233.47	0.362
233.69	0.354
233.91	0.345
234.13	0.337
234.35	0.328
234.56	0.321
234.78	0.314
235.00	0.307
235.22	0.299
235.43	0.293
235.65	0.286
235.87	0.280
236.09	0.275
236.30	0.268
236.52	0.263
236.74	0.257
236.96	0.251
237.18	0.246
237.39	0.239
237.61	0.233
237.83	0.228
238.05	0.222
238.26	0.218
238.48	0.213
238.70	0.209
238.92	0.205
239.13	0.201
239.35	0.197
239.57	0.194
239.79	0.190
240.00	0.186
240.22	0.183
240.44	0.179
240.66	0.175
240.87	0.171
241.09	0.167
241.31	0.164
241.53	0.161
241.74	0.157
241.96	0.154
242.18	0.151
242.40	0.148
242.61	0.145
242.83	0.143
243.05	0.140
243.27	0.137
243.48	0.135
243.70	0.133
243.92	0.131
244.13	0.128
244.35	0.126
244.57	0.124
244.79	0.122
245.00	0.120
245.22	0.118
245.44	0.117
245.65	0.114
245.87	0.112
246.09	0.111
246.31	0.109
246.52	0.108
246.74	0.106
246.96	0.105
247.18	0.103
247.39	0.101
247.61	0.101
247.83	0.099
248.04	0.098
248.26	0.096
248.48	0.095
248.69	0.094
248.91	0.092
249.13	0.092
249.35	0.090
249.56	0.089
249.78	0.088
250.00	0.087
250.21	0.085
250.43	0.084
250.65	0.083
250.86	0.083
251.08	0.081
251.30	0.081
251.51	0.080
251.73	0.079
251.95	0.078
252.17	0.078
252.38	0.077
252.60	0.076
252.82	0.076
253.03	0.075
253.25	0.074
253.47	0.073
253.68	0.073
253.90	0.072
254.12	0.072
254.33	0.071
254.55	0.071
254.77	0.070
254.98	0.069
255.20	0.069
255.42	0.069
255.63	0.069
255.85	0.069
256.07	0.068
256.28	0.068
256.50	0.068
256.72	0.067
256.93	0.067
257.15	0.067
257.37	0.067
257.58	0.065
257.80	0.065
258.02	0.065
258.23	0.064
258.45	0.064
258.67	0.063
258.88	0.063
259.10	0.062
259.32	0.063
259.53	0.063
259.75	0.062
259.96	0.062
260.18	0.061
