177.34	-0.000
177.56	-0.000
177.78	-0.000
178.00	-0.983
178.22	-0.270
178.44	-0.313
178.66	-0.124
178.89	0.137
179.11	-0.000
179.33	-0.187
179.55	-0.000
179.77	-0.000
179.99	-0.000
180.21	-0.000
180.43	-0.000
180.65	-0.000
180.87	-0.000
181.09	1.127
181.31	0.841
181.53	0.689
181.75	0.542
181.97	0.577
182.19	0.592
182.41	0.527
182.63	0.520
182.85	0.527
183.07	0.520
183.30	0.529
183.52	0.571
183.74	0.601
183.96	0.583
184.18	0.545
184.40	0.616
184.62	0.591
184.84	0.659
185.06	0.730
185.28	0.737
185.50	0.692
185.72	0.706
185.94	0.700
186.16	0.700
186.38	0.699
186.60	0.755
186.82	0.793
187.04	0.828
187.26	0.867
187.48	0.842
187.70	0.868
187.92	0.900
188.14	0.945
188.36	1.002
188.58	1.026
188.80	0.997
189.02	1.036
189.24	1.026
189.46	1.082
189.68	1.095
189.90	1.147
190.12	1.230
190.34	1.207
190.56	1.238
190.78	1.265
191.00	1.274
191.22	1.289
191.44	1.365
191.66	1.379
191.88	1.364
192.10	1.330
192.32	1.388
192.54	1.420
192.76	1.423
192.98	1.420
193.20	1.475
193.42	1.526
193.64	1.537
193.86	1.549
194.08	1.587
194.30	1.556
194.52	1.583
194.74	1.547
194.96	1.609
195.18	1.594
195.40	1.540
195.62	1.618
195.84	1.618
196.06	1.572
196.28	1.664
196.50	1.612
196.72	1.619
196.94	1.608
197.16	1.577
197.38	1.582
197.60	1.542
197.82	1.577
198.04	1.665
198.26	1.624
198.48	1.651
198.70	1.686
198.92	1.683
199.13	1.709
199.35	1.741
199.57	1.813
199.79	1.806
200.01	1.779
200.23	1.755
200.45	1.805
200.67	1.824
200.89	1.825
201.11	1.878
201.33	1.856
201.55	1.797
201.77	1.828
201.99	1.812
202.21	1.879
202.43	1.832
202.65	1.892
202.87	1.854
203.09	1.847
203.31	1.888
203.52	1.881
203.74	1.863
203.96	1.877
204.18	1.872
204.40	1.863
204.62	1.840
204.84	1.865
205.06	1.903
205.28	1.857
205.50	1.844
205.72	1.862
205.94	1.859
206.16	1.857
206.38	1.895
206.59	1.921
206.81	1.912
207.03	1.921
207.25	1.947
207.47	1.986
207.69	1.979
207.91	1.949
208.13	1.941
208.35	1.939
208.57	1.974
208.79	2.028
209.01	2.012
209.22	2.031
209.44	2.099
209.66	2.111
209.88	2.172
210.10	2.196
210.32	2.189
210.54	2.126
210.76	2.134
210.98	2.157
211.20	2.148
211.42	2.114
211.63	2.101
211.85	2.164
212.07	2.163
212.29	2.167
212.51	2.176
212.73	2.143
212.95	2.153
213.17	2.179
213.39	2.209
213.60	2.241
213.82	2.217
214.04	2.188
214.26	2.224
214.48	2.182
214.70	2.205
214.92	2.191
215.14	2.173
215.35	2.153
215.57	2.164
215.79	2.187
216.01	2.245
216.23	2.212
216.45	2.303
216.67	2.286
216.89	2.264
217.10	2.276
217.32	2.267
217.54	2.258
217.76	2.237
217.98	2.241
218.20	2.268
218.42	2.233
218.64	2.250
218.85	2.293
219.07	2.334
219.29	2.328
219.51	2.339
219.73	2.320
219.95	2.310
220.17	2.275
220.38	2.284
220.60	2.295
220.82	2.264
221.04	2.249
221.26	2.270
221.48	2.293
221.69	2.288
221.91	2.293
222.13	2.333
222.35	2.311
222.57	2.303
222.79	2.323
223.00	2.312
223.22	2.302
223.44	2.300
223.66	2.319
223.88	2.313
224.10	2.322
224.32	2.347
224.53	2.383
224.75	2.422
224.97	2.441
225.19	2.486
225.41	2.470
225.62	2.482
225.84	2.522
226.06	2.487
226.28	2.514
226.50	2.468
226.72	2.423
226.93	2.433
227.15	2.428
227.37	2.425
227.59	2.408
227.81	2.398
228.02	2.406
228.24	2.397
228.46	2.392
228.68	2.369
228.90	2.344
229.12	2.315
229.33	2.311
229.55	2.322
229.77	2.313
229.99	2.312
230.21	2.282
230.42	2.287
230.64	2.282
230.86	2.283
231.08	2.279
231.30	2.249
231.51	2.219
231.73	2.207
231.95	2.199
232.17	2.188
232.38	2.171
232.60	2.148
232.82	2.131
233.04	2.104
233.26	2.088
233.47	2.085
233.69	2.060
233.91	2.028
234.13	2.015
234.35	1.997
234.56	1.991
234.78	1.964
235.00	1.955
235.22	1.941
235.43	1.917
235.65	1.903
235.87	1.897
236.09	1.879
236.30	1.859
236.52	1.842
236.74	1.836
236.96	1.825
237.18	1.812
237.39	1.798
237.61	1.781
237.83	1.764
238.05	1.754
238.26	1.745
238.48	1.736
238.70	1.725
238.92	1.713
239.13	1.701
239.35	1.692
239.57	1.683
239.79	1.675
240.00	1.668
240.22	1.660
240.44	1.651
240.66	1.638
240.87	1.632
241.09	1.619
241.31	1.609
241.53	1.604
241.74	1.596
241.96	1.584
242.18	1.574
242.40	1.568
242.61	1.564
242.83	1.552
243.05	1.549
243.27	1.545
243.48	1.539
243.70	1.533
243.92	1.526
244.13	1.521
244.35	1.511
244.57	1.504
244.79	1.503
245.00	1.501
245.22	1.497
245.44	1.496
245.65	1.491
245.87	1.487
246.09	1.483
246.31	1.484
246.52	1.482
246.74	1.475
246.96	1.470
247.18	1.467
247.39	1.461
247.61	1.460
247.83	1.460
248.04	1.460
248.26	1.455
248.48	1.451
248.69	1.452
248.91	1.448
249.13	1.445
249.35	1.441
249.56	1.437
249.78	1.433
250.00	1.430
250.21	1.428
250.43	1.425
250.65	1.421
250.86	1.422
251.08	1.417
251.30	1.416
251.51	1.414
251.73	1.414
251.95	1.411
252.17	1.409
252.38	1.410
252.60	1.409
252.82	1.406
253.03	1.408
253.25	1.406
253.47	1.407
253.68	1.404
253.90	1.402
254.12	1.402
254.33	1.398
254.55	1.397
254.77	1.398
254.98	1.396
255.20	1.395
255.42	1.393
255.63	1.390
255.85	1.389
256.07	1.387
256.28	1.389
256.50	1.388
256.72	1.384
256.93	1.381
257.15	1.380
257.37	1.379
257.58	1.381
257.80	1.383
258.02	1.382
258.23	1.380
258.45	1.380
258.67	1.381
258.88	1.382
259.10	1.383
259.32	1.382
259.53	1.380
259.75	1.377
