177.34	0.042
177.56	0.042
177.78	0.042
178.00	0.044
178.22	0.020
178.44	0.186
178.66	0.087
178.89	0.086
179.11	-0.149
179.33	0.457
179.55	-0.000
179.77	-0.027
179.99	0.035
180.21	-0.040
180.43	0.198
180.65	0.189
180.87	0.252
181.09	0.217
181.31	0.284
181.53	0.267
181.75	0.340
181.97	0.398
182.19	0.413
182.41	0.443
182.63	0.492
182.85	0.441
183.07	0.457
183.30	0.444
183.52	0.443
183.74	0.434
183.96	0.411
184.18	0.425
184.40	0.414
184.62	0.400
184.84	0.443
185.06	0.438
185.28	0.454
185.50	0.474
185.72	0.462
185.94	0.486
186.16	0.488
186.38	0.496
186.60	0.539
186.82	0.556
187.04	0.581
187.26	0.608
187.48	0.645
187.70	0.733
187.92	0.732
188.14	0.786
188.36	0.818
188.58	0.841
188.80	0.887
189.02	0.899
189.24	0.985
189.46	1.006
189.68	1.026
189.90	1.105
190.12	1.127
190.34	1.130
190.56	1.146
190.78	1.166
191.00	1.253
191.22	1.256
191.44	1.282
191.66	1.245
191.88	1.269
192.10	1.233
192.32	1.256
192.54	1.261
192.76	1.273
192.98	1.263
193.20	1.247
193.42	1.296
193.64	1.351
193.86	1.312
194.08	1.348
194.30	1.399
194.52	1.436
194.74	1.405
194.96	1.430
195.18	1.423
195.40	1.439
195.62	1.454
195.84	1.529
196.06	1.525
196.28	1.545
196.50	1.566
196.72	1.641
196.94	1.632
197.16	1.681
197.38	1.626
197.60	1.603
197.82	1.590
198.04	1.641
198.26	1.632
198.48	1.640
198.70	1.635
198.92	1.669
199.13	1.662
199.35	1.712
199.57	1.740
199.79	1.696
200.01	1.696
200.23	1.644
200.45	1.627
200.67	1.621
200.89	1.633
201.11	1.653
201.33	1.615
201.55	1.608
201.77	1.638
201.99	1.651
202.21	1.713
202.43	1.784
202.65	1.796
202.87	1.770
203.09	1.779
203.31	1.849
203.52	1.834
203.74	1.811
203.96	1.752
204.18	1.767
204.40	1.731
204.62	1.747
204.84	1.780
205.06	1.785
205.28	1.777
205.50	1.826
205.72	1.862
205.94	1.906
206.16	1.889
206.38	1.905
206.59	1.911
206.81	1.901
207.03	1.914
207.25	1.922
207.47	1.936
207.69	1.930
207.91	1.918
208.13	1.938
208.35	1.973
208.57	1.962
208.79	1.991
209.01	2.005
209.22	1.965
209.44	1.959
209.66	1.962
209.88	1.994
210.10	2.031
210.32	2.025
210.54	2.035
210.76	2.006
210.98	1.986
211.20	2.045
211.42	2.030
211.63	2.030
211.85	2.069
212.07	2.084
212.29	2.063
212.51	2.102
212.73	2.168
212.95	2.156
213.17	2.189
213.39	2.226
213.60	2.270
213.82	2.208
214.04	2.175
214.26	2.209
214.48	2.170
214.70	2.117
214.92	2.111
215.14	2.088
215.35	2.097
215.57	2.097
215.79	2.121
216.01	2.139
216.23	2.082
216.45	2.123
216.67	2.172
216.89	2.234
217.10	2.281
217.32	2.301
217.54	2.322
217.76	2.339
217.98	2.330
218.20	2.421
218.42	2.385
218.64	2.381
218.85	2.370
219.07	2.337
219.29	2.322
219.51	2.295
219.73	2.287
219.95	2.283
220.17	2.324
220.38	2.356
220.60	2.336
220.82	2.356
221.04	2.363
221.26	2.396
221.48	2.426
221.69	2.425
221.91	2.402
222.13	2.361
222.35	2.388
222.57	2.421
222.79	2.394
223.00	2.364
223.22	2.385
223.44	2.414
223.66	2.425
223.88	2.479
224.10	2.493
224.32	2.465
224.53	2.466
224.75	2.492
224.97	2.598
225.19	2.581
225.41	2.544
225.62	2.608
225.84	2.590
226.06	2.578
226.28	2.566
226.50	2.560
226.72	2.561
226.93	2.518
227.15	2.485
227.37	2.527
227.59	2.507
227.81	2.501
228.02	2.519
228.24	2.551
228.46	2.561
228.68	2.594
228.90	2.604
229.12	2.622
229.33	2.599
229.55	2.602
229.77	2.571
229.99	2.578
230.21	2.541
230.42	2.535
230.64	2.521
230.86	2.541
231.08	2.573
231.30	2.563
231.51	2.536
231.73	2.577
231.95	2.574
232.17	2.608
232.38	2.640
232.60	2.632
232.82	2.585
233.04	2.549
233.26	2.543
233.47	2.580
233.69	2.550
233.91	2.555
234.13	2.522
234.35	2.504
234.56	2.499
234.78	2.517
235.00	2.507
235.22	2.511
235.43	2.477
235.65	2.511
235.87	2.475
236.09	2.494
236.30	2.495
236.52	2.479
236.74	2.444
236.96	2.423
237.18	2.421
237.39	2.413
237.61	2.373
237.83	2.374
238.05	2.387
238.26	2.371
238.48	2.376
238.70	2.398
238.92	2.403
239.13	2.396
239.35	2.395
239.57	2.402
239.79	2.397
240.00	2.358
240.22	2.353
240.44	2.340
240.66	2.320
240.87	2.308
241.09	2.300
241.31	2.288
241.53	2.286
241.74	2.284
241.96	2.271
242.18	2.254
242.40	2.249
242.61	2.236
242.83	2.229
243.05	2.223
243.27	2.224
243.48	2.210
243.70	2.198
243.92	2.197
244.13	2.196
244.35	2.179
244.57	2.170
244.79	2.171
245.00	2.157
245.22	2.150
245.44	2.152
245.65	2.156
245.87	2.155
246.09	2.143
246.31	2.147
246.52	2.155
246.74	2.150
246.96	2.159
247.18	2.159
247.39	2.152
247.61	2.144
247.83	2.144
248.04	2.153
248.26	2.161
248.48	2.166
248.69	2.164
248.91	2.153
249.13	2.143
249.35	2.136
249.56	2.133
249.78	2.125
250.00	2.131
250.21	2.125
250.43	2.113
250.65	2.117
250.86	2.117
251.08	2.120
251.30	2.120
251.51	2.109
251.73	2.107
251.95	2.096
252.17	2.090
252.38	2.084
252.60	2.076
252.82	2.077
253.03	2.067
253.25	2.069
253.47	2.076
253.68	2.072
253.90	2.073
254.12	2.071
254.33	2.069
254.55	2.069
254.77	2.067
254.98	2.071
255.20	2.065
255.42	2.056
255.63	2.054
255.85	2.044
256.07	2.037
256.28	2.038
256.50	2.034
256.72	2.036
256.93	2.035
257.15	2.042
257.37	2.043
257.58	2.055
257.80	2.056
258.02	2.053
258.23	2.055
258.45	2.048
258.67	2.045
258.88	2.037
259.10	2.026
259.32	2.027
259.53	2.012
259.75	2.007
259.96	2.005
260.18	1.998
260.40	2.003
260.61	1.996
260.83	1.999
261.05	1.994
261.26	1.993
261.48	1.999
261.70	2.001
261.91	1.998
262.13	1.999
262.34	1.995
262.56	1.994
262.78	1.989
262.99	1.989
263.21	1.990
263.43	1.980
263.64	1.971
263.86	1.973
264.07	1.975
264.29	1.967
264.51	1.965
264.72	1.964
264.94	1.960
265.16	1.953
265.37	1.961
265.59	1.962
265.80	1.960
266.02	1.948
266.24	1.949
266.45	1.947
266.67	1.940
266.88	1.944
267.10	1.944
267.32	1.933
267.53	1.926
267.75	1.920
267.96	1.923
268.18	1.915
268.40	1.907
268.61	1.900
268.83	1.899
269.04	1.887
269.26	1.882
269.48	1.884
269.69	1.878
269.91	1.877
270.12	1.876
270.34	1.873
270.56	1.866
270.77	1.863
270.99	1.861
271.20	1.857
271.42	1.855
271.64	1.853
271.85	1.844
272.07	1.840
272.28	1.841
272.50	1.843
272.71	1.830
272.93	1.825
273.15	1.821
273.36	1.814
273.58	1.808
273.79	1.804
274.01	1.801
274.22	1.796
274.44	1.796
274.66	1.793
274.87	1.790
275.09	1.784
275.30	1.782
275.52	1.776
275.73	1.770
275.95	1.764
276.16	1.755
276.38	1.747
276.60	1.743
276.81	1.739
277.03	1.738
277.24	1.729
277.46	1.728
277.67	1.718
277.89	1.712
278.10	1.705
278.32	1.699
278.53	1.692
278.75	1.688
278.97	1.682
279.18	1.679
279.40	1.672
279.61	1.668
279.83	1.666
280.04	1.662
280.26	1.657
280.47	1.654
280.69	1.648
280.90	1.641
281.12	1.635
281.33	1.628
281.55	1.626
281.76	1.618
281.98	1.614
282.20	1.607
282.41	1.600
282.63	1.591
282.84	1.581
283.06	1.576
283.27	1.570
283.49	1.564
283.70	1.556
283.92	1.547
284.13	1.537
284.35	1.527
284.56	1.521
284.78	1.515
284.99	1.505
